login_attempts_per_min,files_accessed_per_min,cpu_usage_avg,network_out_mb,process_count
2,9,5.318500291702995,0.2973458347997737,50
0,6,24.129724402021797,0.9618538113969306,64
0,16,28.10923732037358,2.591505971133603,44
1,7,21.7464228649139,1.9183391556296667,65
0,9,18.382680606085422,2.781363960764567,35
1,9,11.9482703037192,0.1178696473348239,32
1,19,37.65058592667238,3.0554250554319013,75
0,13,30.005653679391383,0.15584996565956263,79
2,17,15.342676194689972,1.5286013773125429,56
0,3,25.430470171004362,1.8445667586974483,56
2,13,23.28087255980517,4.499059825915495,71
1,10,30.697960009491077,2.790229653883736,41
2,18,38.39170244586256,0.9296159144909973,32
1,10,12.94017995772688,1.4193088253077268,62
2,19,6.053046797140782,0.629293778082415,58
0,8,6.074141084172113,1.8296146029271718,37
1,16,39.11282491492851,1.6305508301689036,53
2,19,34.17095680250219,4.263241918826195,54
2,12,9.627433220379102,4.955276696517481,66
1,17,23.407776294267293,0.9772722036987745,39
2,6,22.050054985851,3.831391034663983,51
0,15,15.811776851449922,3.8854210411335446,37
1,5,9.544978031678998,2.3000432322814928,41
2,15,27.75760779098546,4.350040062192179,54
1,17,5.022489796579878,2.0793925505222557,60
1,13,27.119099771730568,1.471653764967035,34
2,5,28.850057242489942,3.189559607461629,53
1,8,21.487480339919927,3.367275781518909,69
2,9,25.126789002630343,4.599142606097584,58
0,10,26.743205568570655,3.1700587390631134,38
2,9,35.79072656284948,1.4468618609798622,60
2,7,24.87005561799468,2.2199658093554318,63
0,1,13.194884250767306,2.623856251989694,49
2,10,10.361287319140844,4.380391105824265,59
0,15,14.371654912834833,0.7900659311026447,38
1,17,17.32036423828019,2.408232139827403,66
0,9,38.36693415831247,3.0380263414237945,36
2,13,30.37915378101955,4.85951896894916,40
1,10,37.92953636489296,4.163566993769226,61
0,16,23.70404610813261,2.155398912606895,37
0,3,18.568086339307982,2.336349074250716,64
1,4,8.889700433514365,4.350902623896842,35
2,14,22.6345864153579,4.236235412592565,30
2,7,13.712253777651865,4.168514711861896,48
0,9,27.32673234385509,3.7243475802056976,69
2,9,24.065073300570074,4.837228382186583,47
1,10,22.365653252565362,4.331908962357416,79
1,11,38.29059136184047,0.5915754872615914,70
2,12,23.306863678562372,0.9449065959774776,66
0,5,15.379891884166252,4.236654689697505,42
2,15,11.246918001782197,0.3362655180785587,44
0,17,27.17278845647801,4.258395272489108,58
2,15,37.91749238282793,3.5946100398663847,66
2,8,25.319138996372438,2.9486433992438945,71
2,6,23.750963138717246,1.3931957961482075,73
2,10,26.14090859166528,4.781968282749944,44
2,18,34.89843116507187,0.694873968511034,66
2,9,24.657660557701178,1.3640564767542267,57
36,198,98.69667120536701,116.25003085128257,144
1,18,11.703930237678577,2.23771424964868,50
2,18,36.34105735972669,2.3789954082383633,51
0,11,20.415743366295885,3.5447037362399776,76
2,19,15.5325871957876,4.740674599476965,45
1,6,39.91159022776252,1.749089685180265,70
1,17,12.303987979415126,0.7437712338011576,51
1,5,19.1191380835862,0.5280343854280277,32
1,15,30.933448895566166,1.3029693856400344,33
1,11,23.07869592759916,3.8968141793514035,43
2,4,24.645656568311825,2.707340636214782,42
0,10,28.388147331024335,0.9052643117858798,48
2,4,26.883106178503766,4.711242724303524,58
2,6,12.28570585851755,1.610844577206467,32
1,14,31.97964493868137,4.2559253147014715,71
0,12,7.400326336306061,4.86356586715433,49
1,5,37.676163563848995,2.2749279802381257,35
0,13,23.778924178804655,2.2747600640044525,32
0,5,18.45030941909155,0.1711606529026878,61
1,10,20.844683797957394,1.0401280726865234,73
2,12,11.82265384414323,3.3771885047078807,64
2,7,17.352639997090694,3.5215910655439466,49
2,2,30.367646391928858,2.3377348673044276,59
2,8,21.476078911503336,4.507183073744447,72
1,1,23.686163769512437,0.7121560523094048,74
2,11,16.32531344785152,3.032541260594895,73
0,3,30.382145723283255,3.53559616328195,51
1,2,27.64322935788501,4.629382699285038,60
0,3,28.808892886512915,3.977457814168689,72
0,7,23.693583314040826,1.3524889584794662,59
2,14,21.939849864373695,4.387705765144384,72
2,11,37.01056373968203,3.6964631928921157,36
2,19,29.468563839864146,3.275695195479918,56
2,11,7.1225902467136635,4.3605594272996875,43
2,5,38.81567114805764,4.797615832631444,38
0,5,10.64594739912216,3.446987340512102,79
1,16,30.101060038626557,1.6867945167059035,72
0,18,18.920668570071353,3.462285522741538,47
1,19,8.492464246310075,0.618171976169447,43
1,15,7.980444034627987,0.4076521335424875,60
1,15,20.028850166116328,1.8779941368904531,37
1,7,37.764329262625566,0.829753105063217,36
2,17,18.287475259319052,4.993645212237372,70
1,5,6.715387453334258,1.7104098799628205,58
0,17,17.597340364168303,1.3526808408820525,77
0,4,26.92776846962958,1.476209148186641,75
1,10,28.80527942840087,2.8620967977078355,34
1,14,36.76301659585607,3.122297116509504,65
1,15,29.272134313826324,1.5566612195025098,30
2,2,38.00082598126342,2.6568039079735226,30
2,2,34.44385052122796,2.382913036822515,67
2,2,20.41359222965741,2.366167101951237,62
0,16,11.464710997339342,3.035170383019818,62
2,12,15.444898618573674,1.255382113449517,31
2,12,6.579950616779546,0.7242842665960707,30
1,1,16.774721911391865,0.7958268461964052,62
0,11,20.587080912011633,2.707929681252668,71
1,2,37.51683919070318,4.000844178766073,35
2,16,10.801365255216446,2.5993811193282887,31
1,17,37.86729263796077,3.472034171145571,37
0,15,37.82160137376084,1.9034594649468146,75
1,15,7.139720548290899,4.764105550679551,65
1,4,13.354604599231102,2.9995456658206145,65
1,10,6.283291367298115,2.5099516630468313,60
2,11,28.52100120662418,1.482601580793859,56
1,5,7.130207510019488,3.9160569833507854,78
1,7,37.398857720809005,4.219183724440872,76
0,9,36.66766054258896,1.3761395585334428,75
1,19,20.901213335267443,0.369171482929301,65
2,16,32.46452478343066,0.47234325287057,45
1,5,39.80940734193085,3.44315300465102,33
1,12,19.969119961131554,0.6914209798694207,40
2,14,16.994477335261124,1.132069029136105,50
1,14,32.09426578628883,3.69264256199868,30
0,17,14.98981368735406,2.6807073095030436,44
1,7,19.16492416056049,4.099443446032098,43
1,12,26.856054841566888,3.4343638974731507,47
0,3,38.073693783196866,0.8435267707389301,36
1,4,36.91907519035091,0.3998500074573802,75
2,10,34.584765271349994,2.127196262620569,67
2,11,22.699065270262327,1.2601725720709962,59
1,12,14.793073916218349,3.2707089907714844,45
0,13,22.17337145355846,3.73835616719383,44
2,1,10.009054928231308,1.668034596096748,53
2,2,32.24714650419104,4.054725028724215,64
0,15,33.088120955188614,4.916558130898116,53
2,19,33.02033227172808,1.429114330133111,33
1,14,22.42467118192543,2.4452653857286375,75
1,18,39.84147420989358,3.294302259465538,77
0,9,12.680448091247136,2.7242544064950924,30
1,8,8.752751935532766,4.618100765217008,66
1,15,31.140661500906383,3.9164995129918596,73
2,14,23.105170547829132,2.501902978516434,32
2,6,33.656616883576476,3.6713808279449305,50
2,15,6.952260265607235,1.5825043679251733,77
0,17,11.797722191520611,2.6243295337845716,78
1,9,16.062200269868097,3.7892771634297238,38
0,7,13.159134018900774,0.10357558629868636,67
1,3,31.186415846004465,0.30965990418958844,76
2,8,13.600836589937783,0.626727280255744,51
2,4,37.30172179022094,4.213671493090024,64
2,18,26.69559258595829,3.191931180455598,33
0,6,33.47432772242752,4.068119622313123,31
2,9,38.121879241490774,2.0450209022045294,35
1,1,32.38086651842343,1.0759062929396999,46
0,11,34.15435280197516,2.020879146611597,36
1,7,38.20368436271997,3.2371005153686707,66
2,15,18.339266076031667,1.930578705785868,74
1,1,21.242764729152785,4.731879834411205,50
1,17,7.7570426633090666,0.8003846404904149,56
2,9,19.103765649454935,1.529537626775963,42
0,5,24.5392600802122,3.5488787682552325,56
2,19,32.163556774630706,3.0745474517537756,30
1,13,14.408455643061998,4.133423698134084,42
1,11,15.855519488996164,0.6996521177783142,33
1,4,17.39637030325224,4.542188126314779,76
2,5,38.61605120486318,1.2071218714435432,33
2,6,34.16178512820545,1.7036382152397078,75
0,2,32.4758003879716,3.2525619443421596,57
2,15,12.168153430330943,2.1906131510380633,63
0,16,26.018099122491076,0.3843384916914775,75
1,5,23.33020705971099,2.8306491093234976,77
1,19,12.847697993460823,4.846133660839344,38
2,4,24.846687898750982,4.889720289670286,37
1,6,36.59627183546252,3.6755444320890605,78
0,12,15.977357496081606,1.7820785996710444,73
0,10,32.59889028025951,1.0114845652888587,59
2,5,13.10596358057778,2.499515638951076,78
0,15,25.16284467000591,1.2802383953730272,60
1,10,9.289096492589682,1.8433793894101258,73
1,13,36.97705383123943,3.5965681191452057,31
0,11,27.511448894255576,3.566340826336419,67
0,16,28.03429580478837,4.61957659491555,74
1,10,13.813889983018598,1.6672309580603086,44
1,9,25.208485934404294,2.460018713272831,67
46,117,88.99598709483422,82.0163393189694,130
2,5,19.571791857589545,4.125643085110769,73
2,17,39.44780419920419,0.1751852589032546,62
1,13,38.94005257314035,2.0317376750730034,55
2,17,16.756544800794206,0.37302938897186044,59
2,4,5.292074537006043,2.1411104241828967,60
2,9,34.999831821317414,4.134601218435247,36
1,9,9.673299097285573,4.230273284427947,37
0,18,10.627103321069095,4.277922184039355,35
1,14,14.866083186934738,4.406122379403799,55
1,2,10.890256809132417,3.4695896468971643,55
2,18,19.16577684901361,1.698729799206311,71
0,13,20.28954868872509,4.046369395721291,36
1,6,8.55572782659255,1.7571649059780081,35
0,9,16.07442866639095,1.55797512627368,55
1,17,18.347556160034518,2.8499565078849685,62
2,19,24.069124704815017,1.6396431164385825,63
1,11,38.863083131490434,2.016035122722947,57
1,3,38.42367120154382,3.228113702577045,58
2,17,34.48766345252497,0.9097339378135375,78
0,10,37.17057280421195,2.4550940095346823,78
0,16,35.22182349062737,4.196544889290356,63
1,10,33.48783922595713,4.920057004129166,49
1,16,30.147466246399976,0.3934060715783171,51
2,18,37.30417583690115,3.0725962425246576,32
1,14,39.37379033975722,2.1004855993425955,66
2,13,31.15707191269904,4.945162825417951,52
2,13,31.59431020113296,3.036573692010731,67
0,1,22.575493896515123,1.456529656580736,64
0,6,39.04384961666517,1.4496690272093191,62
2,19,18.18863749985593,0.31303431803391996,70
0,13,33.9096762282026,3.928609767467197,46
2,13,29.98127081376187,0.9657567696115795,74
1,7,14.823709293872122,0.7806852388948227,59
2,14,30.375084136043583,0.18881277150230696,73
2,17,20.565257209700448,0.7053795835408497,55
0,9,36.75388149132044,4.696280575916455,34
2,14,15.145314149962006,4.554507698130865,74
1,18,6.949081874645275,4.932469407843603,61
1,14,19.299993305151858,4.130055865774449,77
1,12,20.958677706767034,0.7901222469174068,65
1,11,37.28530302665001,2.4580264183840552,45
1,17,27.460585653191508,3.0492700382400373,37
2,8,6.470117849046114,0.8238408507072992,42
0,8,17.463816866639903,4.230216112780346,45
1,8,11.185633439886477,2.9000798596018176,63
2,5,9.258753856656268,4.414263276675044,76
0,8,35.18101966133132,4.936942158208006,34
0,18,14.6178659654734,3.6383214604920444,61
1,16,25.09056002484085,2.756007811678871,78
1,5,39.83489912295541,2.712052884812075,41
0,16,13.983224872008543,2.668100825266145,63
2,15,5.186979028532165,1.8479314025705256,41
1,11,15.654391746146388,4.595490879452884,34
0,15,12.03888208428045,0.7434746096110071,60
0,8,21.383262973259527,3.7784182307413494,72
2,19,37.42085000395577,4.695772264950252,44
1,14,23.937624675499553,1.9807586835060829,58
0,12,32.39023950468378,3.6041749199038278,43
0,6,20.957979863999135,2.3820071684686477,38
0,15,16.453702085645176,0.43067321984539864,76
10,149,88.6365247274989,81.69791636449865,125
2,1,22.42862969977998,1.9461001061509102,36
2,13,15.368792545867173,3.420526040886613,58
0,15,27.49088210026106,1.2444787668139574,55
0,18,24.59971864336505,4.7111978996380595,34
1,4,31.380235656046803,3.5409815178469928,73
2,11,35.76058508397376,4.100472603429837,58
0,4,17.101738337979057,0.34166452517869206,51
1,12,12.208029519194017,4.314135825442864,42
1,9,9.58881837097611,4.228917281102433,46
0,17,37.957469376180384,2.77762675628697,49
2,7,35.66108613079085,2.2383794192446964,44
0,3,28.762339059344566,1.4355501857651176,55
0,14,11.960220505225369,4.149331564290445,37
1,3,38.42355897956423,2.8724180613159422,44
2,6,22.17028413857094,4.032156236002174,54
0,11,18.770740862542194,3.197586983558535,66
1,12,26.273650699817754,2.600010589661362,58
2,14,25.52018130364918,3.3809480287497506,34
1,6,5.513460157584914,1.4845432422357019,46
2,1,32.14922093880959,2.5080775032355556,48
0,19,24.804445044064536,1.8715730530927586,42
1,2,36.137036432586655,2.5798817164770504,33
1,17,18.098764113055395,4.291702707708558,70
1,2,36.534474007734396,1.1251095008233598,62
2,2,38.987256337304046,3.986773692815579,33
2,4,10.666682233477603,2.667469282673042,49
1,8,34.18980129994979,4.003521708725247,60
1,5,11.36203877082987,0.3872051821672141,55
1,14,20.634441113311446,0.9001767867732717,76
0,6,18.43614887420252,3.1357605414775804,42
2,10,33.91080022305158,0.38391082717293024,44
2,3,36.80770736358224,0.7696615709943422,60
0,6,27.97672075047806,3.379318556067001,47
0,8,7.122464685703197,0.5035050670756726,42
0,11,18.688176335891054,0.23114642216158215,33
2,9,21.725364443223523,2.2887493407937067,31
1,7,11.14278376034966,1.0519520667954496,39
0,2,15.55065523260469,0.2662353038872255,30
1,17,15.6326869401772,1.4904876315118263,41
1,10,7.9331610862628725,2.332344523813974,61
2,4,38.74801040109058,0.4037916196049003,78
0,1,11.41978769620131,1.1668829430148993,47
1,2,22.243836400073633,3.5559913308593796,55
0,15,20.55719068113875,2.9227394705049945,69
1,4,34.5764182522663,1.8184055149266019,64
1,15,30.78150064369674,2.303380746866296,48
2,16,8.465068269759058,0.5102349235393776,68
0,8,7.03686696078836,1.001152937048268,71
0,12,33.04927702307651,4.510825581079082,45
1,3,39.032443717910226,4.591821273406297,57
2,6,17.184804049024535,3.2138809182218626,31
2,5,13.382918362337549,3.1649857194464794,74
0,7,28.36576490066532,3.189713571999271,33
2,17,22.444427811179448,1.5671697997151726,55
0,8,11.580758978436586,4.089607990727567,65
2,6,24.122155164193114,3.744465281122925,32
1,2,20.62150949092013,3.3219903853709556,43
2,6,12.663811290743778,4.588005538082598,32
1,13,21.426503647738166,3.018089936189751,43
2,2,27.029975366729392,0.5642491192808793,39
2,15,29.205596942798447,4.94360199336474,53
1,7,6.187290114588298,0.8272292322306175,45
0,14,32.42395427635955,4.6142735396317,48
2,11,28.682009576093304,2.603933028557094,48
1,19,10.389295666717288,2.9773819735371982,48
2,8,11.779735161853168,2.7367732589144405,37
2,7,22.827727893067703,2.660556119612235,60
1,8,18.619879037053245,1.029765833369057,41
0,18,33.189368897311,0.1108892437974568,43
0,12,15.434650073808585,2.384653269831468,43
1,15,27.531362995514186,3.7563625891545676,67
1,10,33.068149673523294,1.057646971923148,33
1,15,17.786566725705953,2.76256959582824,46
17,173,98.45079284730264,50.66662028127744,154
1,9,27.500912590123548,4.670554836674666,50
1,15,17.817192834751268,1.9945485750796492,50
0,11,29.929522980170972,4.454938826573061,61
2,18,18.733824199813096,1.2215758211322105,59
1,9,26.01241099989237,3.4438945714650675,63
1,10,5.281593710171844,0.7374147079447868,62
1,1,25.69450447106551,3.082002690673523,77
2,18,39.550963609109054,0.7795277738111556,64
1,4,38.69055811954056,3.823748407940461,66
1,12,24.334988872389545,3.4111376973954872,73
0,19,5.70973188858292,2.6289158566760977,70
1,3,24.567751168038278,0.6323498586205797,67
1,17,17.25056721448886,2.5573261718943403,72
2,9,20.770481170769287,0.7395880824022034,48
1,10,25.218996238887165,2.676464000095925,47
2,7,31.2440680079329,4.417633017520582,39
2,4,33.598834534963714,3.094277888601605,70
2,14,33.60938513019517,0.1251696662652216,37
1,17,18.622549316668604,4.738986916573164,46
2,18,19.412582596004945,4.859167241402941,37
2,15,28.83497375671589,0.20214785751003994,38
2,12,37.8720504397613,3.085670600820741,40
0,6,33.81391515859877,2.3532946854964854,65
0,8,13.884930659515268,1.3419625828182837,66
0,10,14.504326873213442,0.314733310354492,45
1,16,5.210078302243884,0.14043468732226697,64
0,4,37.27646223115026,2.2827891006936856,72
1,9,22.507725152559246,2.0993105145694537,69
1,7,36.80831609593089,0.5554154209924552,46
2,17,31.61065229800024,4.251747377799178,35
0,4,20.01821659832965,2.973779347780796,45
22,88,99.4295852575565,69.71738414954811,190
0,5,32.423990502542,2.4558497442922445,31
1,18,12.87966731574657,0.36251364279241616,62
1,18,37.040316822625236,2.410102103741708,62
2,19,23.623925692567887,4.197182664169036,48
1,13,17.97587320009915,0.21889872111972852,31
1,16,24.55339117659409,3.789819493538933,73
1,14,34.475268383813784,1.9595450388306404,79
1,1,25.361164555725818,4.160311997166349,62
1,4,38.055376586433674,1.7436340621727089,66
1,5,17.8752321450523,4.6763235414149715,31
1,1,25.573185244694095,4.4220458976424375,50
2,15,13.021257550978723,3.3601508047149666,71
1,11,25.390618790620664,0.2747105355524523,57
0,19,23.242984906282683,3.1521411748940342,49
1,8,16.254219394482188,2.613334615839709,73
0,7,30.99681349603114,4.157100528654456,67
0,1,24.03380830093384,2.9764271585231676,37
1,1,36.21370988839341,2.2265735191535536,55
1,19,23.893361597848806,0.8219096862736749,36
0,9,31.57097703684794,2.823917955457007,73
2,7,10.403879159005866,2.4471497067650967,42
0,12,34.9001213104694,4.2551249531033495,30
1,5,28.181799019834795,1.4751124119452521,39
0,6,30.211131880489937,0.8543479846458985,61
1,9,13.907820085809162,4.702169151727161,45
2,18,35.29159691862605,3.0755415834077966,69
1,10,11.299917436299182,1.7766387024680714,55
2,12,8.44118637862376,4.735024422331933,52
0,3,21.48022559191003,2.718639427345668,37
12,199,94.22165805351854,134.78645591086246,148
0,8,13.099505775278807,3.9508459636409228,60
2,5,39.499298959566715,2.628494064875503,38
1,1,39.225501583997904,1.0664014660913632,73
2,10,25.299947505187294,1.5386078594272619,74
2,14,12.33426067652397,4.124888175937356,47
1,2,33.003143716892254,2.4612758275516957,66
2,10,18.412539524364465,0.975751790919149,71
1,16,13.892539419898888,3.9088429355326153,65
0,1,8.21473826637897,3.137271674645773,50
2,17,21.52218197233214,3.8307806525135812,59
0,14,39.58144296838304,4.843971888894271,58
2,2,8.069912937710168,4.994055453980482,32
2,19,13.320476821572957,2.764307833470284,59
0,1,16.201887491587378,2.9209627091524886,49
2,17,13.698306983242569,3.6916305318043214,65
0,1,35.402639851111964,2.7068769252043805,48
0,11,38.567177330988464,1.034847246200218,33
18,151,83.61057517079693,154.69137407535717,172
0,5,37.196035058831285,0.5150793967802657,54
2,3,27.465005887311676,4.469759657779156,74
1,12,9.951365986524708,4.222666140167438,70
1,14,21.61159065454927,4.095409049932229,69
2,2,26.27241927921244,0.8712399129665204,58
0,11,35.1014221168129,1.7153673152392779,64
1,16,19.435344949790704,3.7899549276020945,76
1,5,10.300302918509564,0.3510273604253622,33
1,13,34.4274877495026,3.9265829441082443,60
2,13,27.177439511901227,4.878921530441658,31
2,14,23.443115548314434,1.6583217478399765,45
0,6,10.93064927481219,1.2988054196267407,40
2,18,23.37062939686332,4.357397160342914,34
1,1,27.991113903721114,0.8594642670223552,38
2,19,8.600317128780407,1.0107383414249764,78
2,17,31.950244927919393,4.1073144794495775,74
0,5,7.711716323782863,4.797013621944689,41
1,15,5.376385398517361,2.465544778335104,45
0,12,21.089623973600656,0.9814384206777131,74
2,3,34.20008615464823,1.0845516379237776,58
2,13,21.21001713741449,4.313710394832,34
1,13,5.049014863473918,2.5222779672505493,67
1,16,5.875310174004319,4.37128394347346,76
1,12,13.4631740066781,1.1342631437319588,31
1,7,32.27396593865268,2.256808103544631,73
1,8,17.116366352525418,4.828327040072797,40
1,8,23.672479443132254,4.4479314981237135,58
2,17,39.6715791478068,3.518361383423549,70
0,19,9.354256555529464,2.4312983639140686,69
0,1,17.428331323457968,4.068140289961126,63
2,5,13.836411001528102,1.3963593321952987,58
0,7,27.059881491921676,2.7676957659795693,74
2,3,31.458015630427116,3.7463746066073855,67
0,7,34.946552700874776,4.601308057224103,51
1,16,16.244399326479787,3.3829775328399823,39
2,4,10.537764420691985,0.21207233123976504,67
1,2,37.105967764148616,4.371900748170005,70
0,18,17.732262492902148,1.6851729205297157,67
0,15,28.394365312297797,3.5399631369958944,69
0,5,35.12568161951819,2.587364793649713,47
2,1,15.422517883984035,1.329933748322199,53
1,1,33.80566274657494,0.6632256833470634,77
1,17,7.755368406741287,3.7247196415246635,70
2,13,5.05303034646286,4.044367151667338,69
2,6,29.692871397785012,2.6471619420300745,54
2,3,14.728400712958786,3.8464752729760705,68
2,4,22.90216036754665,2.065328784025939,57
1,7,37.749421963354074,2.528180437093761,36
0,12,39.59448935873946,0.5128782123181888,71
0,16,20.734484172989074,3.4428232832374546,65
2,1,19.84736781925307,0.11317538626436575,37
0,10,11.165582724653744,0.2896034389017563,64
1,17,31.043761379937372,1.3863831492123946,56
2,2,21.116418352887564,1.4447449829688186,35
0,6,18.66939717161682,1.0464334087733143,48
48,122,84.84405394475263,114.34664927732047,183
0,6,39.9962300878555,1.6830258964297455,78
2,5,34.97924612482842,1.2182420245254248,47
1,16,38.850236173445275,2.5455025235178734,58
1,4,36.47084231929102,2.145977153854868,61
1,7,13.782264057530892,3.31346153648322,37
1,9,27.364128526579595,4.144995784570926,45
1,12,9.300414459322713,3.684346231352828,75
2,7,17.77651704973659,4.833261364205569,56
0,5,10.934515718232813,3.081376810496061,61
1,1,28.148832108258375,1.3891213786790613,36
0,18,10.26714500908793,3.184089215887085,42
37,171,97.65654635783501,58.49199487031558,116
2,12,27.825401013394863,1.5775074472421755,78
0,1,32.366595589911526,4.330800252348489,68
2,1,14.513190321509363,2.8939051008150005,53
1,3,27.817053052749543,0.22317831909154712,58
2,3,35.97506664157971,4.662605200518132,40
2,4,20.03249543111397,3.7327599816677415,61
2,15,27.772145399433807,2.9036312869853047,46
2,16,30.1528124247967,2.2807640536322986,37
2,14,36.42672303337091,3.9140913944153093,63
2,8,24.634091583503963,0.7428848836092371,31
0,13,13.37502092769464,1.0339848312271658,71
2,13,37.387017490410756,2.7779054794516855,32
0,4,26.2164640169335,1.8949544413691128,43
1,8,36.45752302849539,2.8673182575520433,56
1,9,13.483680453203743,1.530885183808823,55
1,12,29.025347324905685,2.1725035694964174,44
0,1,18.088408238964938,3.8920835428903797,37
1,12,34.50810401076231,0.7969454820799721,47
2,10,33.576828659192515,0.6574396709298843,41
2,1,33.88461482558948,4.313893936039992,41
0,7,13.975142928962907,3.0621974509075063,72
1,12,31.508449722854294,3.6364534498109187,47
1,8,31.777787693949364,2.620152379480038,46
0,16,14.735302628718502,4.28665949697924,77
0,15,36.46010566168148,2.122720332408706,71
0,10,9.95111852766643,2.1514467510772888,79
2,6,38.66326861018622,2.958443409857075,36
1,7,13.019776073496525,1.8526752163108509,53
1,5,21.784347352331032,2.439170022762544,47
0,8,38.52755233019498,3.7717597716262095,75
2,9,7.9249344965212485,4.916182710612784,42
2,17,16.541434924133537,4.715194795963603,74
2,7,20.022082197798795,3.0520996607166677,33
1,10,27.08401877075458,4.814233038230554,32
2,8,13.190259519021648,0.8107383771652937,67
0,19,24.31916886846625,1.7289458229054293,47
1,15,30.990968321439368,0.18447374386676416,67
2,17,9.516391514493197,1.3583904546983723,65
2,17,12.672816453700827,1.5940359729582902,43
1,9,32.77260900161799,0.6318227734559201,69
30,168,89.87655979102738,129.99007507732836,151
0,1,36.32200611335014,3.273959316730772,65
2,9,25.853594221974344,1.5448609702420026,51
1,5,7.908827584538107,3.4287925763758227,66
1,18,14.588177271203898,3.637359081389632,62
2,15,33.87633106090971,4.615259153571298,62
0,8,19.763225997370157,3.414700927783835,76
0,5,37.166423359473505,3.9924156390180463,56
2,12,17.935412920536805,3.8935843947194377,43
1,12,37.03165590825957,4.05010320835458,57
1,8,13.290782215169976,0.2759175684919741,67
0,9,26.596060493069597,4.42973192590307,45
2,12,37.848027230203925,3.580097130888146,57
1,7,31.44999009855027,2.9028701321209978,37
1,1,23.54189773932994,2.303307861441941,47
1,17,30.44171704758645,0.3687700612606263,63
0,17,6.998812948197843,1.9104802852527727,50
0,4,7.103571492361933,3.1457796179009714,60
1,11,38.70846709347368,2.353595543642506,56
1,16,27.269685016457444,2.3859615174507267,73
0,13,30.91575563637228,1.4396954637500918,63
1,8,9.755942466860215,2.8504874584196513,70
1,5,6.354403828015198,4.643069186429653,41
1,12,33.482469171164034,0.4457512745121147,41
2,3,38.36927138121334,0.5676346090714532,33
0,6,13.855668925266754,4.554022047079732,34
2,2,24.42544570242655,4.3382588869503165,43
2,3,17.35783983189792,2.593130726751919,56
1,7,28.571410144261492,2.5937699774407768,44
1,1,11.946170274316456,4.903139564887543,37
2,12,30.4702065622276,3.0831422564731934,55
2,11,26.60487053797152,3.928973666206937,44
0,3,24.700658242585195,2.788212652668037,78
2,2,28.991540007541058,1.3956076860173001,78
1,12,25.017394128996877,1.2250878777002694,63
0,18,21.422923053527217,3.865431726882917,54
1,7,32.99724612064752,2.520885447204563,63
2,3,32.51289344811484,4.565314603029388,36
1,19,29.96956590006413,2.482291952346503,68
2,12,36.87367748763349,2.0114919813685015,39
2,19,25.736063146290796,0.6631002568800121,74
1,19,13.223745409554947,1.3143441928441535,32
0,6,18.168771594556638,3.251420572333179,50
2,14,9.860424210116587,0.9610395996002643,73
2,3,28.656999919940322,4.056220141550292,38
2,5,11.21289753137469,0.12680564894923385,69
0,19,27.380042301574417,3.6391608448999304,37
1,1,15.490293668162463,0.9752171449434592,45
2,1,17.443031821290415,3.817480314997067,55
0,18,30.482622437937344,3.8704898611036986,59
2,14,23.939399635278654,3.0230229816580474,61
0,10,39.97998651476244,2.512780627495668,39
2,7,22.752634873797035,1.6275493303212714,77
0,16,12.898789471237096,1.866003028845623,33
0,6,25.95228795812246,4.598252474554135,55
2,16,26.816365030987388,1.6280586448944807,62
2,6,9.983230635270974,3.7974120684407042,79
0,6,13.699144062405441,2.124577043121091,55
0,5,20.47900903360543,0.6363811416440414,50
1,8,31.84455184086683,4.832179860972095,53
1,19,23.09401851121157,3.6827768257981135,32
1,13,13.047284770386227,2.369781630277742,48
1,10,38.380019370132906,4.4712330734189765,49
1,7,7.132774279890111,4.881873384692964,64
1,14,9.366792360425928,3.5864371875852314,60
1,7,5.8440277444178665,1.677866671734895,54
1,2,5.867143342125392,0.656417897910376,50
1,9,37.737134959803676,4.40787924297781,43
0,12,39.52747996026986,4.161219017089495,39
1,13,6.575589785185568,0.8569510136670305,79
2,14,38.749937456589215,0.6527475592819002,62
0,12,32.7357730545895,2.926127730946935,38
0,8,32.86800487855282,0.12648188801643392,30
1,9,30.92482849726793,0.3897925134209548,63
2,13,20.892290947158074,4.797130921362431,66
2,13,21.8479195183947,3.0740141552583022,67
2,3,38.33252673013846,1.868161800897636,69
1,13,39.95149479118437,1.948063706073105,46
48,173,91.17106172043881,58.05809597369504,153
2,15,11.002642173903109,4.677975093679729,57
0,8,5.074473839854291,4.639115083609491,30
2,14,33.77680349418968,2.3959094408408936,79
1,15,16.268014870844183,2.316309123179473,63
2,8,25.812050115484258,4.744023206012296,78
2,8,10.962594422571339,3.246878669432494,49
2,4,17.736253748557928,4.537884661266182,62
1,4,8.398713359921622,1.546865047207308,37
2,15,27.48512457861493,3.8630920173119256,49
2,10,11.645546952936407,4.451880413450308,76
2,13,27.9488291706595,3.0918913730345916,66
0,13,33.844909148838454,4.052029107457289,55
1,13,17.62238294430827,0.788859579487088,49
2,18,29.429355031738496,2.5809325139866575,37
0,7,17.069989548354197,2.5871603174374624,37
0,8,13.029560635944234,4.8619779343134395,41
2,4,30.610912098386372,4.435354166539253,50
1,10,32.6564744357141,3.9656526009953668,35
1,18,8.630741175315809,0.5789653461129999,47
1,18,15.08851625437966,2.235623648422949,38
0,12,25.84195799175082,2.006476772231889,41
2,16,6.399870970984169,2.4328299757272185,36
1,9,23.58927284826346,2.5180064447364137,46
